ID,Model Probability,Model Predicted Label
NDAR_INV1XGMP7UU,0.551756307985007,1
NDAR_INV2051NM7L,0.49015426746389273,0
NDAR_INV21C5BFGC,0.5277429665462272,1
NDAR_INV21GBW2CT,0.5570533226665952,1
NDAR_INV21Y67TEX,0.4427631495472414,0
NDAR_INV23XF318V,0.5405651627283361,1
NDAR_INV243VF1J7,0.44618101772018326,0
NDAR_INV263W8YMY,0.49425910348786556,0
NDAR_INV26GHP5PZ,0.4482003838024614,0
NDAR_INV26K18JMC,0.45427893552846077,0
NDAR_INV2AD1P5NV,0.4910949065606465,0
NDAR_INV2DZUL8LC,0.4871790505175966,0
NDAR_INV2K0TR221,0.4711786635554069,0
NDAR_INV2LHR28JU,0.5060072968100069,1
NDAR_INV2R3KAR4E,0.5059942480186564,1
NDAR_INV3220ZV0N,0.5159467815439894,1
NDAR_INV33AC40WZ,0.6411190298204756,1
NDAR_INV36E4JVZ2,0.5214522787250394,1
NDAR_INV3B70AX8C,0.5232052862328537,1
NDAR_INV3CW8YR0W,0.5460680495581225,1
NDAR_INV3GFD7GXB,0.4005790963529226,0
NDAR_INV3JYXAP1H,0.5270085570550893,1
NDAR_INV3JZ6Y396,0.40219464434239316,0
NDAR_INV3LL3C7PW,0.4010987029831598,0
NDAR_INV3LT00AFX,0.59676794237706,1
NDAR_INV3P0G038K,0.4953670159038649,0
NDAR_INV3PJ552TW,0.5622457946833862,1
NDAR_INV3TYW27P3,0.5111286551146338,1
NDAR_INV3UPL5YML,0.5537903505639497,1
NDAR_INV3VGP47P6,0.5154537777533618,1
NDAR_INV3VNNK2J3,0.41619025470438453,0
NDAR_INV3W15L2YE,0.4035934272608846,0
NDAR_INV3XNNBDPH,0.511483478412958,1
NDAR_INV3Y3PK677,0.42326759984306656,0
NDAR_INV40YFT2B2,0.53442346126994,1
NDAR_INV43AFH5U4,0.5009557153289619,1
NDAR_INV43VJ1LGA,0.42002842896411907,0
NDAR_INV476NCATP,0.5260695722344289,1
NDAR_INV48LY4MLX,0.4321762383462205,0
NDAR_INV4H3YKMX6,0.5374437414884732,1
NDAR_INV4NPWH7C3,0.47883158810288023,0
NDAR_INV4NV8ABYR,0.4839125917088182,0
NDAR_INV4P5P4UP1,0.42986976250854203,0
NDAR_INV4PYRUPX6,0.5358153650637622,1
NDAR_INV4X6RKLNJ,0.5154725665067567,1
NDAR_INV4Z7P5V1J,0.4615745733307601,0
NDAR_INV4Z9RE0CC,0.4016966293800163,0
NDAR_INV51G1DFV9,0.5097686204431408,1
NDAR_INV54X5F37C,0.5091868188105726,1
NDAR_INV557PKJKJ,0.5380786714896749,1
NDAR_INV591LR2LK,0.537331754709436,1
NDAR_INV59CAGP2B,0.45519072183943404,0
NDAR_INV5A4NMKKA,0.5830644744199243,1
NDAR_INV5DJB583J,0.5298184517371735,1
NDAR_INV5HER88YM,0.5185947588619775,1
NDAR_INV5NNKMGJE,0.5968224692287258,1
NDAR_INV5NZ2TBC7,0.5149975146200835,1
NDAR_INV5X5TR2BK,0.5256737400842829,1
NDAR_INV5XJMU584,0.5450596311441702,1
NDAR_INV5XV8TY4W,0.51733227444584,1
NDAR_INV5XXGXM1J,0.4340789919375994,0
NDAR_INV5Z57C4GY,0.4669594481030215,0
NDAR_INV5ZAP9LUZ,0.49966990654521143,0
NDAR_INV5ZHBV7HD,0.5258469915853217,1
NDAR_INV62EXXY99,0.4812094618224614,0
NDAR_INV63MHPM68,0.48762584702031425,0
NDAR_INV67G76XVR,0.5702136318282389,1
NDAR_INV67KWVPR7,0.5256051205970802,1
NDAR_INV67LUTZ66,0.43765330156082455,0
NDAR_INV68K18L17,0.62250107518868,1
NDAR_INV69UKEYVY,0.485018009937484,0
NDAR_INV6A7ACK4N,0.4465295920290623,0
NDAR_INV6AP3YFJV,0.4989487776800022,0
NDAR_INV6ARV4JZP,0.4971470049563829,0
NDAR_INV6BB3VGEP,0.5467300170356387,1
NDAR_INV6HAPRB0L,0.5079115659972196,1
NDAR_INV6KCMKK84,0.5924124981112973,1
NDAR_INV6KM1LGCB,0.49153636263411676,0
NDAR_INV6KP3MKL1,0.5722299981838235,1
NDAR_INV6KUUNE55,0.5304632721709922,1
NDAR_INV6L8M5J2R,0.40040624836429045,0
NDAR_INV6N1XNYN7,0.4687955598220113,0
NDAR_INV6N349E4J,0.4389742696773239,0
NDAR_INV6U7JK69M,0.4829674862425134,0
NDAR_INV6W30KJMZ,0.6028467408995646,1
NDAR_INV6XNN68K1,0.5007970184084407,1
NDAR_INV6YFG0ZXV,0.5383652734771732,1
NDAR_INV6ZU9NKBV,0.6494354541974422,1
NDAR_INV70NBRYWP,0.43153950757850346,0
NDAR_INV735T3VEK,0.45156658385704257,0
NDAR_INV74MKXN03,0.560011146025956,1
NDAR_INV7AEDEPH8,0.5543903564444758,1
NDAR_INV7APJG7TK,0.4362870606558016,0
NDAR_INV7ATXXJUG,0.5062479815422479,1
NDAR_INV7DUJG7N2,0.34917798351586754,0
NDAR_INV7GJEUCGE,0.4589559585908492,0
NDAR_INV7GTT6FAU,0.4765791470551827,0
NDAR_INV7H8LD2B5,0.44652434831694404,0
NDAR_INV7KT820XL,0.5431984902762838,1
NDAR_INV7M6BGL3E,0.4669171881946786,0
NDAR_INV7UEN9TX6,0.49922716999618827,0
NDAR_INV7Y7JEGPW,0.3934194818620671,0
NDAR_INV7ZN09VAT,0.42461368863825105,0
NDAR_INV81J6U6L2,0.4754260190955993,0
NDAR_INV81L2CWB2,0.4395209221214496,0
NDAR_INV84NCVEYA,0.5473122176875813,1
NDAR_INV8538BJYN,0.5591023940113292,1
NDAR_INV857VP9C8,0.48474503589060275,0
NDAR_INV85LJWRMC,0.5340028487648629,1
NDAR_INV874HFG94,0.43136471737230764,0
NDAR_INV897CW9GM,0.506686898823673,1
NDAR_INV89FBL8RM,0.47512412678841764,0
NDAR_INV89JWX730,0.41129125241097136,0
NDAR_INV8D8R2A31,0.516484443337553,1
NDAR_INV8JFJ11AG,0.4772374918791288,0
NDAR_INV8JTY86NW,0.523594054060803,1
NDAR_INV8P2DZ5TR,0.4785228685578233,0
NDAR_INV8PVUD11K,0.571625282949259,1
NDAR_INV8VLTHVN5,0.5041005035745977,1
NDAR_INV8X6CPV8N,0.4458949125515091,0
NDAR_INV90MGDTFD,0.45914371726645936,0
NDAR_INV93U4YVJ1,0.5393404254489842,1
NDAR_INV9593TAX5,0.408311591483693,0
NDAR_INV95TJXP19,0.5241538995046966,1
NDAR_INV97YY6Y1R,0.4679193665193973,0
NDAR_INV9BZ2E5LT,0.5285256296876002,1
NDAR_INV9JFKBC3X,0.4856259580991563,0
NDAR_INV9KF0YHH2,0.4441661869742136,0
NDAR_INV9R0Z0T45,0.41967667044560625,0
NDAR_INV9WY3R321,0.4663042008839586,0
NDAR_INVA66H2HT8,0.5819887483855289,1
NDAR_INVAA1NVE4B,0.48961904187022065,0
NDAR_INVAA78REX1,0.5115533205106214,1
NDAR_INVAB4LD7PL,0.42907186378167733,0
NDAR_INVAC94Y5WA,0.5232709848515054,1
NDAR_INVAGGKXW0P,0.5551546291812516,1
NDAR_INVAT01LBA6,0.5054856656933202,1
NDAR_INVAV9564YP,0.5529149353604588,1
NDAR_INVAWBG0K00,0.5059282570113236,1
NDAR_INVAWYGG9MN,0.5068772197770829,1
NDAR_INVAXXG3HHV,0.5019281260013505,1
NDAR_INVAY1LT98N,0.48775858592314153,0
NDAR_INVAZ0PNBVG,0.42248354786047454,0
NDAR_INVB0ADADN3,0.4365782854488393,0
NDAR_INVB0G69H1H,0.48944067131977165,0
NDAR_INVB0ZML1XP,0.5037453758378502,1
NDAR_INVB1H43XWA,0.4026981688982906,0
NDAR_INVB255ERX4,0.475124474979242,0
NDAR_INVB5J6YE8V,0.5755695704341289,1
NDAR_INVB5XPKWGZ,0.46593394959632706,0
NDAR_INVB7A2MURD,0.3921883053557309,0
NDAR_INVB7BG5TYR,0.5472573193835027,1
NDAR_INVB9V0KP7H,0.4162572828657658,0
NDAR_INVBKHXB1E6,0.4637430739968453,0
NDAR_INVBKNVGWPC,0.4705961310149884,0
NDAR_INVBN6JZ5DM,0.4576086411830558,0
NDAR_INVBNBF1GWB,0.519779662195351,1
NDAR_INVBTVBZ5VX,0.43791607482940836,0
NDAR_INVBX3VYZF1,0.478645742149307,0
NDAR_INVC157K1KH,0.4671425786498112,0
NDAR_INVC6FH4E9F,0.4808455616789261,0
NDAR_INVCA6UX1YE,0.3813666705274833,0
NDAR_INVCB2NZA8D,0.4794386351450639,0
NDAR_INVCB3T3T8X,0.5249621825659629,1
NDAR_INVCFPMDG7R,0.5610538220799769,1
NDAR_INVCJN8VTTY,0.4153948953911749,0
NDAR_INVCLA2CZ2U,0.43819880461396754,0
NDAR_INVCT178KT0,0.3928712076876904,0
NDAR_INVCT3X58XN,0.45080588955853773,0
NDAR_INVCTJXAVJ2,0.4735991005272032,0
NDAR_INVCTUNLN80,0.4928118358820916,0
NDAR_INVCVH6ELRF,0.45513597343594664,0
NDAR_INVCVZ70012,0.4090152397672379,0
NDAR_INVCXKTLU8R,0.471414945434868,0
NDAR_INVCYF28BRB,0.5062262139108318,1
NDAR_INVD0KNT1VK,0.5640029459021885,1
NDAR_INVD1JBJBFY,0.4768098082123185,0
NDAR_INVD5GDC3YC,0.5096262952669733,1
NDAR_INVD5YA5MWR,0.47929686318725284,0
NDAR_INVD7RR0C8L,0.444605012581553,0
NDAR_INVDA6VVDEG,0.5419901134190207,1
NDAR_INVDBJ78DCD,0.5035496783281704,1
NDAR_INVDF9XM4YB,0.5768042142396305,1
NDAR_INVDG5TKGEX,0.394904094374434,0
NDAR_INVDPM9DWBB,0.5636995731574928,1
NDAR_INVDR3M36J1,0.4972141675221601,0
NDAR_INVDTWEMX2Z,0.4471823821109076,0
NDAR_INVE0AED7HM,0.5624200937769733,1
NDAR_INVE4BZT1U8,0.4778334268694547,0
NDAR_INVE56RVCP5,0.5159120865083971,1
NDAR_INVE6JRKTBJ,0.43938684572408987,0
NDAR_INVE6YNKLXT,0.5539916841241281,1
NDAR_INVE7949ZLU,0.6078526029295768,1
NDAR_INVE85HG9YD,0.4729224278777164,0
NDAR_INVEAK38TE7,0.4244757009637101,0
NDAR_INVEBVE1NF9,0.521075622988363,1
NDAR_INVECC0UT5E,0.5136068490327131,1
NDAR_INVEDNJMEJ0,0.47295867683835024,0
NDAR_INVEGER8LYM,0.4711601168939976,0
NDAR_INVEJ8E4U10,0.5351891709477158,1
NDAR_INVEL8GFR7G,0.5433175620387495,1
NDAR_INVENJV9P26,0.48040193349391647,0
NDAR_INVEPDHTY87,0.4666982838189199,0
NDAR_INVEUF9CGA7,0.5364496566593725,1
NDAR_INVEV8YYACG,0.5748273544182597,1
NDAR_INVEW9ZPKZK,0.484644749291986,0
NDAR_INVEYXZ3PDP,0.5652479599774973,1
NDAR_INVF894WBDM,0.4968218265693859,0
NDAR_INVFDHJC32H,0.5546885718981941,1
NDAR_INVFR8VJPEX,0.48918835906533775,0
NDAR_INVFUH19LTF,0.6080875436031868,1
NDAR_INVFUMACGW8,0.4972430041387905,0
NDAR_INVFVCM2D5L,0.5431802689573827,1
NDAR_INVG30UMJTC,0.4191542022209142,0
NDAR_INVG3C96BLD,0.4875080293854314,0
NDAR_INVG3MW0943,0.3848592875857394,0
NDAR_INVG5V1RRFA,0.4681192429050582,0
NDAR_INVGBUMHM8K,0.4176836131709778,0
NDAR_INVGCK54ERY,0.457114042988178,0
NDAR_INVGKARWYND,0.5894193858007883,1
NDAR_INVGMFL6ATJ,0.4824390082941471,0
NDAR_INVGMJ49GCH,0.5018092872808406,1
NDAR_INVGMVWPXD7,0.5272071521651891,1
NDAR_INVGMYU4GT3,0.4489644091277423,0
NDAR_INVGN54BJA4,0.45666002764926245,0
NDAR_INVGP88W2WM,0.5099600235369746,1
NDAR_INVGR764V5U,0.5124021842852088,1
NDAR_INVGT7N45VY,0.4765482666485681,0
NDAR_INVGW9JJCEB,0.46862524022378843,0
NDAR_INVGWJZ3U48,0.44163333304130625,0
NDAR_INVGXJCR6C7,0.4484410137639627,0
NDAR_INVGZRC78EX,0.502643329982491,1
NDAR_INVGZZFKH25,0.5220147500412874,1
NDAR_INVH1BGGDYR,0.40605554590011456,0
NDAR_INVH2K4DCJF,0.41913015059171616,0
NDAR_INVH3WNU4JB,0.5162888800948607,1
NDAR_INVH5WAU70T,0.5380659112243102,1
NDAR_INVH5XZL20U,0.5050524791777635,1
NDAR_INVH6H319AA,0.5166647237662038,1
NDAR_INVH7TM17PE,0.46132531675768274,0
NDAR_INVH8FRH0UK,0.5962634948148056,1
NDAR_INVHLBDK2HU,0.5270624564583155,1
NDAR_INVHMFGD3EC,0.46218982369589245,0
NDAR_INVHMNN9G5J,0.45155321104413443,0
NDAR_INVHNU1D3NL,0.5098853195681838,1
NDAR_INVHPNB07E7,0.5081848817217878,1
NDAR_INVHUCV7GK7,0.46369921519210855,0
NDAR_INVHUF10CJX,0.5178700612130408,1
NDAR_INVHXUU4ET3,0.4876512638447406,0
NDAR_INVJ0JBJVVC,0.5347134849104865,1
NDAR_INVJ64XU6U9,0.43196119737390365,0
NDAR_INVJ74CGJ37,0.5214871283991299,1
NDAR_INVJ79PN2P1,0.427677736442156,0
NDAR_INVJ7AJBW84,0.5410487730983892,1
NDAR_INVJDC5H6CH,0.5434922566462966,1
NDAR_INVJDXAJTX3,0.5874554810854624,1
NDAR_INVJE2LLWLD,0.5444467767071127,1
NDAR_INVJG8HUWJZ,0.49401407356581756,0
NDAR_INVJGAM9713,0.48892204735885747,0
NDAR_INVJK6VB601,0.49643835945230613,0
NDAR_INVJKT4Z5GW,0.5456860397754129,1
NDAR_INVJMNGNMM1,0.5319218525605344,1
NDAR_INVJNGRXG20,0.44737704612356544,0
NDAR_INVJPA3LE7X,0.5052942467540502,1
NDAR_INVJPLZW1Z0,0.5014032329524836,1
NDAR_INVJRKN01KZ,0.44522995741636306,0
NDAR_INVJTCXNL4V,0.3764893091989577,0
NDAR_INVJVWCML75,0.5168469139770595,1
NDAR_INVJWT4V1DP,0.421334536056662,0
NDAR_INVK0LXC0U4,0.55394349521189,1
NDAR_INVK10UU5ME,0.4439214128426856,0
NDAR_INVK8G0M5HW,0.4729097924784282,0
NDAR_INVK9N3BY03,0.5041493145734304,1
NDAR_INVKD35P0MA,0.533900833555931,1
NDAR_INVKE2BKXMG,0.579464812011519,1
NDAR_INVKEDNL754,0.4992243726488645,0
NDAR_INVKEP4C8W8,0.4575773377423909,0
NDAR_INVKGN17CBU,0.44612309930175725,0
NDAR_INVKJ6VDNZC,0.5299488176411938,1
NDAR_INVKJWLWK8U,0.5770849839305752,1
NDAR_INVKK1AVL1G,0.417226332144804,0
NDAR_INVKNVJX275,0.41543401029630667,0
NDAR_INVKP2NYJN2,0.5158387204061884,1
NDAR_INVKVVDP6EG,0.49339178651456916,0
NDAR_INVKYXDJC5Z,0.5152822326266705,1
NDAR_INVL06P62BN,0.4900337661880803,0
NDAR_INVL1UL6UM5,0.5003003001035387,1
NDAR_INVL1XJPZEL,0.5749607090875235,1
NDAR_INVL5W5CDJU,0.4664654120846649,0
NDAR_INVL7ZXH7GM,0.5125518315335357,1
NDAR_INVLDDZENEG,0.5093406145888562,1
NDAR_INVLH8BCL8E,0.5711945628368008,1
NDAR_INVLJ74B5M8,0.4510436137903804,0
NDAR_INVLLP4AVF8,0.5032210327702764,1
NDAR_INVLLRVRMM8,0.5049397798309211,1
NDAR_INVLP8Z7WGG,0.3954781509554387,0
NDAR_INVLPMG7ZFU,0.4701242062050022,0
NDAR_INVLWRKNUN1,0.4148453546418815,0
NDAR_INVLXG4PFTE,0.4563991141762751,0
NDAR_INVLZHGWH8V,0.4421421898191135,0
NDAR_INVM22URD3V,0.4769409290518778,0
NDAR_INVM278A3KW,0.6317683620845936,1
NDAR_INVM2KHVT0W,0.44788462911151344,0
NDAR_INVM2MMLG2V,0.36436099958321033,0
NDAR_INVM42YXRFM,0.5235600448991112,1
NDAR_INVM505MCHH,0.44970853533997474,0
NDAR_INVM95G4AL8,0.40955459289951857,0
NDAR_INVMBF2NK39,0.4968464332271923,0
NDAR_INVMBFNBV6T,0.4558465932619675,0
NDAR_INVMBWU2HEK,0.438510034948407,0
NDAR_INVMCMXCP5T,0.4909457127036173,0
NDAR_INVMDY1W3Y0,0.4970418288348518,0
NDAR_INVMF00X6VN,0.5295836729684603,1
NDAR_INVMHJ04F4G,0.5189429887223671,1
NDAR_INVMKPVUMW3,0.47981685662708407,0
NDAR_INVMMKMFJLN,0.556167131849737,1
NDAR_INVMN01YD5J,0.3985649725428706,0
NDAR_INVMTVTFDC0,0.44498021375005886,0
NDAR_INVMU98HMRL,0.5543419520548708,1
NDAR_INVMVEW4R8F,0.5568374171884674,1
NDAR_INVMWM6VBUW,0.4729386213149204,0
NDAR_INVMWTU519G,0.5712508783147929,1
NDAR_INVMXGF4JT5,0.5264366906307927,1
NDAR_INVN1H3BGLN,0.39985158783702374,0
NDAR_INVN2CM6UDZ,0.4159528088646522,0
NDAR_INVN5UEMDUZ,0.47208957198256085,0
NDAR_INVN6MYRELB,0.5212689543536067,1
NDAR_INVN70WP7FM,0.5749100071693394,1
NDAR_INVN9D4XZKE,0.5673899968797805,1
NDAR_INVNDULXB1V,0.42048507909033705,0
NDAR_INVNGKCJE4V,0.48422374331414986,0
NDAR_INVNHZ8AAGB,0.4716602761069502,0
NDAR_INVNJUFTFPL,0.5807126406231384,1
NDAR_INVNMJZEZRD,0.5148912366049934,1
NDAR_INVNTUN0CBE,0.5154763921700829,1
NDAR_INVNXU172XX,0.5516361963345372,1
NDAR_INVP0HH0FHJ,0.5435591198953138,1
NDAR_INVP0JX713M,0.503872851931313,1
NDAR_INVP16001A3,0.46026682652614204,0
NDAR_INVP4HD6R8B,0.46767151229310644,0
NDAR_INVP4LTE255,0.47262415489802034,0
NDAR_INVP6166U2A,0.44625782034377476,0
NDAR_INVP9V9W7UN,0.39775097316437347,0
NDAR_INVPBVUXEJZ,0.4627945413463055,0
NDAR_INVPCG19NKC,0.47463261304532045,0
NDAR_INVPCJWLN13,0.5040253743268192,1
NDAR_INVPHDJPYND,0.41331098969292224,0
NDAR_INVPHMZV0N7,0.5597678559578207,1
NDAR_INVPM4D70BG,0.4850228477142199,0
NDAR_INVPUYA9796,0.5397394923314841,1
NDAR_INVPV0GEE35,0.46374574137338365,0
NDAR_INVPV9BEEKH,0.5227477277115713,1
NDAR_INVPVV52NXT,0.4153930521985951,0
NDAR_INVR24ACBFH,0.47917547502188845,0
NDAR_INVR2HJCC0M,0.44739484720172745,0
NDAR_INVR668RXK7,0.483263820658044,0
NDAR_INVR6V7FU8U,0.475263815852044,0
NDAR_INVR81GJYNH,0.5265374717482428,1
NDAR_INVR9Z48Y9H,0.6157794326027891,1
NDAR_INVREBMYTBX,0.45182545336003493,0
NDAR_INVRG2ZMT9N,0.5044364188061874,1
NDAR_INVRJ67E8PE,0.5951651416122081,1
NDAR_INVRJPAKY38,0.44577339726403203,0
NDAR_INVRRKEVNZK,0.4668279327166562,0
NDAR_INVRW9W1L6Z,0.4998420446740444,0
NDAR_INVT0056CXX,0.4528300045636705,0
NDAR_INVT1GJUT9Z,0.49823268224811446,0
NDAR_INVT59RKTM4,0.47937422314985445,0
NDAR_INVT6RG755A,0.47081389026214016,0
NDAR_INVT6WVPL1D,0.49796952308429987,0
NDAR_INVTAX3MN8C,0.4927054482500768,0
NDAR_INVTBHHD1UX,0.4917693997949478,0
NDAR_INVTBLPMR08,0.5335271264996774,1
NDAR_INVTBYHT2GE,0.42677952717377005,0
NDAR_INVTD7KHM6F,0.5114487845550704,1
NDAR_INVTELF8WZW,0.3885802746301675,0
NDAR_INVTG681ULE,0.4689069647455998,0
NDAR_INVTNAZAW46,0.46145149112336936,0
NDAR_INVTPCLKWJ5,0.5932014843202885,1
NDAR_INVTRNDDNH4,0.4708122806103694,0
NDAR_INVTTB355AR,0.4705796404969553,0
NDAR_INVTX4K8UGF,0.49694949133646243,0
NDAR_INVTXK16WY8,0.5585674602621549,1
NDAR_INVTZ0RTCNR,0.518292830605904,1
NDAR_INVU11NYL5H,0.46944390391966556,0
NDAR_INVU21V8XDT,0.6382389047073341,1
NDAR_INVU4B58TJY,0.5758593131308958,1
NDAR_INVU5Z0C61N,0.5653723425736347,1
NDAR_INVU6F8X730,0.42645384742483566,0
NDAR_INVU830CVT7,0.48286720646088327,0
NDAR_INVUB6FN6XG,0.516601788227897,1
NDAR_INVUEB7ZA46,0.5575703504616787,1
NDAR_INVUJ86W3MP,0.440374014980071,0
NDAR_INVUMHGTLW8,0.5510880046819147,1
NDAR_INVUN80YW88,0.41329346512227383,0
NDAR_INVUPB6NM85,0.37131379864466446,0
NDAR_INVUU2N14ZU,0.5056018276349751,1
NDAR_INVUY1UGEA3,0.5158547085056722,1
NDAR_INVUZMCUYWY,0.553715741653203,1
NDAR_INVV0BMK3B8,0.5403870515971132,1
NDAR_INVV0E701P6,0.488458585619673,0
NDAR_INVV1F9DNZH,0.5051091578775255,1
NDAR_INVV2TL3DA9,0.5330794338618199,1
NDAR_INVV3Z0YVUT,0.40412290543267865,0
NDAR_INVV4GUZKKA,0.47845931830273647,0
NDAR_INVV4VB3611,0.4765334321936292,0
NDAR_INVV4Y9RJA1,0.5732822664585322,1
NDAR_INVV5BGK5FU,0.528196392751778,1
NDAR_INVV6PCNENZ,0.4840815930180413,0
NDAR_INVV9LM0ZAG,0.5649143893834307,1
NDAR_INVVAYBMVXD,0.4467941107382307,0
NDAR_INVVEMXZMTT,0.513242760430465,1
NDAR_INVVGEWB754,0.5245243589391444,1
NDAR_INVVJ7A5WBE,0.5088364887118721,1
NDAR_INVVKF7FYHA,0.48216203957152837,0
NDAR_INVVL55M66Z,0.4861588184359584,0
NDAR_INVVLKTCLJ7,0.5270891483331971,1
NDAR_INVVV5V2KXY,0.47165802511751237,0
NDAR_INVVWLNFNMG,0.4866873435348185,0
NDAR_INVVWUJFEDA,0.5620255477259641,1
NDAR_INVVXRX1E7M,0.5013758198271325,1
NDAR_INVVZJMVTTC,0.501182026217187,1
NDAR_INVW04H37XX,0.5122939870178034,1
NDAR_INVW0F348LV,0.49287328551281406,0
NDAR_INVW1J6282F,0.5044992484753911,1
NDAR_INVW236WLM5,0.5227709960854539,1
NDAR_INVW2RNZLMD,0.48970581705619975,0
NDAR_INVW9750ZMA,0.539289284221141,1
NDAR_INVW9E71H52,0.4917536117179263,0
NDAR_INVWB0280RB,0.4202925464430189,0
NDAR_INVWEJF6GXD,0.5085957522616203,1
NDAR_INVWL1XK1BE,0.55903097812399,1
NDAR_INVWLAN2765,0.6034733342289865,1
NDAR_INVWM1W0UPC,0.5682219894731675,1
NDAR_INVWNTYPRLM,0.4543556201741663,0
NDAR_INVWVE3Y12H,0.46781696912759,0
NDAR_INVWVWUUCX4,0.5019642100413719,1
NDAR_INVWX5PDY2A,0.5308937631576198,1
NDAR_INVX13527KC,0.4763052689448208,0
NDAR_INVX22VK0BH,0.5418024501857078,1
NDAR_INVX329JYUJ,0.49383218156053266,0
NDAR_INVX6RPJRAP,0.39692299285890714,0
NDAR_INVXEBWBPYN,0.5083222776803739,1
NDAR_INVXFL1L8T2,0.36578697185179915,0
NDAR_INVXHEEJUKX,0.48657942866809156,0
NDAR_INVXK6GKFTM,0.4735795506717708,0
NDAR_INVXMDFPX4L,0.459362366575248,0
NDAR_INVXMWLDC53,0.4016457417974757,0
NDAR_INVXPLRAK5R,0.5905888094574105,1
NDAR_INVXRCY6PFC,0.4905610840757629,0
NDAR_INVXTX68JRW,0.48786136676982517,0
NDAR_INVXUJ4X428,0.530407576491999,1
NDAR_INVXW3ZZZXY,0.4564360224909669,0
NDAR_INVXWG8C94J,0.5212393730201219,1
NDAR_INVXWW4FAU3,0.43229085487553515,0
NDAR_INVXXP0X917,0.4869262420254757,0
NDAR_INVXZKP1VEC,0.5019204476948992,1
NDAR_INVY6BNA3UK,0.5326768822449517,1
NDAR_INVY9FMUL8B,0.5431299245588016,1
NDAR_INVYBPWDCF6,0.5946037186275425,1
NDAR_INVYC3LF9NG,0.5514949141676837,1
NDAR_INVYE9WDNR8,0.484654794736747,0
NDAR_INVYRW56GJ2,0.47751811436673297,0
NDAR_INVYV7R5H1E,0.5143492972525223,1
NDAR_INVZ0MXU52L,0.5402926040489918,1
NDAR_INVZ3XXUKWN,0.5822734459337678,1
NDAR_INVZ4NNCTMH,0.5626739151723871,1
NDAR_INVZ5DDK4LH,0.5484384951529917,1
NDAR_INVZ6Z9DP4H,0.44197799785931324,0
NDAR_INVZ9U6GT0L,0.4366884453121399,0
NDAR_INVZDC9G098,0.5407276594437974,1
NDAR_INVZFG1AXUD,0.44514913753618107,0
NDAR_INVZJ7AEU7T,0.567272645337412,1
NDAR_INVZJEG08WY,0.4849233589293474,0
NDAR_INVZLG67H4Z,0.5140213264517507,1
NDAR_INVZLL8B2MA,0.5428405924126456,1
NDAR_INVZR9NMJBR,0.5229159577799656,1
NDAR_INVZUJYFZPW,0.48941988772579115,0
NDAR_INVZXL47HRG,0.5602919562163542,1
NDAR_INV00LH735Y,0.4849137000932925,0
NDAR_INV05WK8AN7,0.5701555667925658,1
NDAR_INV095EVLDD,0.4648469980802262,0
NDAR_INV0EXY6KFW,0.5029965039170367,1
NDAR_INV0FCEX8C6,0.6073953171723065,1
NDAR_INV0FM9MUTU,0.4506381732231547,0
NDAR_INV0FUC15ZB,0.568541749922417,1
NDAR_INV0G42TBW1,0.4297735914780222,0
NDAR_INV0GGJJ4H9,0.5262958516323679,1
NDAR_INV0H05G0TR,0.4690154193297407,0
NDAR_INV0L7K5UMC,0.4752074695032729,0
NDAR_INV0NJE7J4R,0.4995865556937907,0
